Ticket Id,Ticket Type,Subject,Status (Ticket),SLA Violation Type,Priority (Ticket),Team,Created Time (Ticket),Ticket Age,Is Escalated
1150356,Alarm,"ALARM: ""SEPL-Flutter-Server-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 16:58,4d 19h,FALSE
1150355,Alarm,"ALARM: ""ALCircle-Prod-APP+DB(alcircle.com)-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 16:58,4d 19h,FALSE
1150357,Client,Extend server 10 pm,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 16:58,4d 19h,FALSE
1150358,Alarm,"ALARM: ""Ankura-Hospitals-Prod-SAPB1-1b-Memory-85%#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 16:59,4d 19h,FALSE
1150359,Alarm,"ALARM: ""LeeNee-Haldia-Prod-SapB1&DB-1b-New-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 16:59,4d 19h,FALSE
1150360,Alarm,AL Circle is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 17:00,4d 19h,FALSE
1150361,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 17:00,4d 19h,FALSE
1150362,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 17:01,4d 19h,FALSE
1150363,Alarm,"ALARM: ""KFIN-AIF-Prod-Ikigai-AM-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:01,4d 19h,FALSE
1150364,Alarm,AL Circle is Up,Closed,Not Violated,-,Uptime Team,08-04-2026 17:03,4d 19h,FALSE
1150365,Alarm,"ALARM: ""kims-app-db1-CPU-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:04,4d 19h,FALSE
1150366,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:05,4d 19h,FALSE
1150368,Alarm,"ALARM: ""KFIN-AIF-Prod-Ikigai-AM-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:06,4d 19h,FALSE
1150369,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:06,4d 19h,FALSE
1150370,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:06,4d 19h,FALSE
1150371,Alarm,"ALARM: ""ARS-Steels-Prod-APP-1a-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:07,4d 19h,FALSE
1150372,Alarm,"ALARM: ""kims-app-db1-CPU-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:07,4d 19h,FALSE
1150373,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:08,4d 19h,FALSE
1150374,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:09,4d 19h,FALSE
1150375,Client,Create Private Bucket,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:10,4d 19h,FALSE
1150376,Alarm,"ALARM: ""Sampark-Corporate-Web-Prod-2-CPUUtilization-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:11,4d 19h,FALSE
1150377,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:11,4d 19h,FALSE
1150378,Alarm,"ALARM: ""ARS-Steels-Prod-APP-1a-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:12,4d 19h,FALSE
1150379,Alarm,"ALARM: ""ALCircle-Prod-APP+DB(alcircle.com)-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:14,4d 19h,FALSE
1150380,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:16,4d 19h,FALSE
1150382,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:16,4d 19h,FALSE
1150383,Alarm,"ALARM: ""OrganicIndustries-Prod-SapB1-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:18,4d 19h,FALSE
1150385,Client,Amazon Web Services: You have opened a new Support case: 177564912300470,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:22,4d 19h,FALSE
1150386,Client,[Case 177564912300470] Customer Added Communication: ssh issue,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:22,4d 19h,FALSE
1150387,Client,ATU Environment Progress Checklist Status,Closed,Not Violated,Medium - P3,DevOps Team,08-04-2026 17:23,4d 19h,FALSE
1150388,Alarm,"ALARM: ""SEPL-Flutter-Server-1b-memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:23,4d 19h,FALSE
1150389,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:26,4d 19h,FALSE
1150391,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-#CPUUtilization-90%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,High - P2,Uptime Team,08-04-2026 17:26,4d 19h,FALSE
1150390,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:26,4d 19h,FALSE
1150392,Client,IIS APPLICATION POOL IS BEING STOPPED AUTOMATICALLY,Awaiting Customer Response,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:28,4d 19h,FALSE
1150393,Alarm,"ALARM: ""ALCircle-Prod-APP+DB(alcircle.com)-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:30,4d 19h,FALSE
1150394,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:31,4d 19h,FALSE
1150395,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:31,4d 19h,FALSE
1150396,Alarm,"ALARM: ""ARS-Steels-Prod-APP-1a-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:32,4d 19h,FALSE
1150397,Alarm,"ALARM: ""ARS-Steels-Prod-APP-1a-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:32,4d 19h,FALSE
1150398,Client,Production pod zupay-connect details,Closed,Not Violated,Medium - P3,DevOps Team,08-04-2026 17:32,4d 19h,FALSE
1150399,Alarm,"ALARM: ""ARS-Steels-Prod-DB-1a-Disk D-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:33,4d 19h,FALSE
1150400,Alarm,"ALARM: ""Sampark-Spark Activity-Prod-Disk(Root)-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:37,4d 18h,FALSE
1150401,Alarm,"ALARM: ""NewTownSchool_JIE-Prod-DB-1b-New-2-CPU-70%-utilized-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:37,4d 18h,FALSE
1150402,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-CPU-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:37,4d 18h,FALSE
1150403,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:38,4d 18h,FALSE
1150404,Alarm,"ALARM: ""KIMS-Hospitals-PACSENT_ERPRISE-1b-FreeSpace-Disk(C)-15%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:38,4d 18h,FALSE
1150405,Alarm,"ALARM: ""kishorilala-Prod-SAP-B1-1b-Memory-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:38,4d 18h,FALSE
1150406,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:39,4d 18h,FALSE
1150407,Alarm,"ALARM: ""jmc-prod-app1-1b-StatusCheckFailed-Instance-Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,SMB Linux Team,08-04-2026 17:39,4d 18h,FALSE
1150408,Alarm,"ALARM: ""kims-app-db1-CPU-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:44,4d 18h,FALSE
1150409,Client,RE:[CASE 177564912300470] ssh issue,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:45,4d 18h,FALSE
1150410,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:47,4d 18h,FALSE
1150411,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:51,4d 18h,FALSE
1150412,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:52,4d 18h,FALSE
1150413,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:52,4d 18h,FALSE
1150414,Client,Workmates Backup - No successful backups reminder,Closed,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 17:53,4d 18h,FALSE
1150415,Alarm,"Your AWS CloudShell data is scheduled for deletion on April 18, 2026 [AWS Account: 820228986114]",Closed,Not Violated,Medium - P3,SMB Linux Team,08-04-2026 17:53,4d 18h,FALSE
1150417,Alarm,"ALARM: ""ARS-Steels-Prod-APP-1a-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:56,4d 18h,FALSE
1150416,Alarm,"ALARM: ""SoftWeb-App-pub-server-1b-#CPUUtilization-90%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,High - P2,Uptime Team,08-04-2026 17:56,4d 18h,FALSE
1150418,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 17:57,4d 18h,FALSE
1150419,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 17:59,4d 18h,FALSE
1150420,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:00,4d 18h,FALSE
1150421,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:04,4d 18h,FALSE
1150422,Alarm,"ALARM: ""kishorilala-Prod-SAP-B1-1b-Memory-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:05,4d 18h,FALSE
1150423,Alarm,"ALARM: ""GangesJute-Prod-App-1b-New-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:06,4d 18h,FALSE
1150424,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:06,4d 18h,FALSE
1150425,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:07,4d 18h,FALSE
1150426,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:07,4d 18h,FALSE
1150427,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:08,4d 18h,FALSE
1150428,Alarm,"ALARM: ""PrestigePlastics-Prod-Tally-1b-Memory-85%-#Alarm"" in Africa (Cape Town)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:08,4d 18h,FALSE
1150429,Alarm,"ALARM: ""KFIN-AIF-Prod-Ikigai-AM-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:11,4d 18h,FALSE
1150430,Client,[Case 177501232800974] New correspondence added,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 18:11,4d 18h,FALSE
1150431,Alarm,"ALARM: ""Ruchi Karma-APP-New-Server-Pvt-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:12,4d 18h,FALSE
1150432,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:12,4d 18h,FALSE
1150433,Alarm,"ALARM: ""KhimjiJwellers-ERP-App+MSSQLDB-Server-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:15,4d 18h,FALSE
1150434,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:15,4d 18h,FALSE
1150435,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:16,4d 18h,FALSE
1150436,Alarm,"ALARM: ""GnsqGlobal-Prod-APP-DB-Server-1b-CPU-Utilization-95% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:17,4d 18h,FALSE
1150437,Alarm,"ALARM: ""Midland-MIS-Prod-Server-1a-FreeSpace-Disk(D)-10%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:19,4d 18h,FALSE
1150438,Client,null file delete from staging genupathlab server ,Awaiting Customer Response,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 18:21,4d 18h,FALSE
1150439,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:22,4d 18h,FALSE
1150440,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:24,4d 18h,FALSE
1150441,Alarm,"ALARM: ""Arjava-Advisor-ClickHouse-DB-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:27,4d 18h,FALSE
1150442,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:27,4d 18h,FALSE
1150443,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:29,4d 18h,FALSE
1150444,Alarm,"ALARM: ""MK-Agro-PRD-SSFA-DBP-01-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:32,4d 18h,FALSE
1150445,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:32,4d 18h,FALSE
1150446,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:35,4d 17h,FALSE
1150447,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:36,4d 17h,FALSE
1150448,Alarm,"ALARM: ""BB-RPD-SE-UAT-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:36,4d 17h,FALSE
1150449,Alarm,"ALARM: ""BB-RPD-SE-UAT-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:37,4d 17h,FALSE
1150452,Alarm,"ALARM: ""NewTownSchool_Agorae-Stage-Web-1b-85%-Disk #Alarm"" in Asia Pacific (Mumbai)",Awaiting Customer Response,Not Violated,Critical - P1,Enterprise Linux Team,08-04-2026 18:39,4d 17h,FALSE
1150453,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:40,4d 17h,FALSE
1150454,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:40,4d 17h,FALSE
1150455,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 18:42,4d 17h,FALSE
1150456,Client,Create Subdomain and Configure CNAME,Awaiting Customer Response,Not Violated,Medium - P3,Enterprise Windows Team,08-04-2026 18:43,4d 17h,FALSE
1150457,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:45,4d 17h,FALSE
1150458,Alarm,"ALARM: ""KFIN-AIF-Dezerv-PMS-PROD-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:46,4d 17h,FALSE
1150459,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:47,4d 17h,FALSE
1150460,Alarm,"ALARM: ""BB-RPD-SE-UAT-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:47,4d 17h,FALSE
1150461,Alarm,"ALARM: ""GnsqGlobal-Prod-APP-DB-Server-1b-CPU-Utilization-95% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:47,4d 17h,FALSE
1150462,Alarm,"ALARM: ""LeeNee-Rama-Overseas-Prod-App-1b-Disk(C)-VolumeAvgThroughput#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:47,4d 17h,FALSE
1150463,Alarm,[Reminder][Action Required] Change to AWS Systems Manager and StartAutomationExecution API [AWS Account: 888097926466],Closed,Not Violated,Medium - P3,DevOps Team,08-04-2026 18:48,4d 17h,FALSE
1150464,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:48,4d 17h,FALSE
1150465,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-analytics_high_cpu_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:51,4d 17h,FALSE
1150466,Client,Request to Avoid Server Shutdown Today ,Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 18:51,4d 17h,FALSE
1150467,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:54,4d 17h,FALSE
1150468,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 18:57,4d 17h,FALSE
1150469,Client,Server Uptime Automation | BalckBox,Closed,Not Violated,Medium - P3,-,08-04-2026 19:01,4d 17h,FALSE
1150470,Client,Workmates-MSP360-Reports,Closed,Not Violated,Medium - P3,SMB Linux Team,08-04-2026 19:01,4d 17h,FALSE
1150471,Alarm,"ALARM: ""JAY-PRECISION-Prod-SAPB1-1b-VolumeWriteBytes-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:01,4d 17h,FALSE
1150472,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:01,4d 17h,FALSE
1150473,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 19:02,4d 17h,FALSE
1150474,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 19:04,4d 17h,FALSE
1150475,Alarm,"ALARM: ""AMPL-Audit-Prod-App-Server-1b-Disk(Root)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 19:04,4d 17h,FALSE
1150476,Alarm,Shifa Hospitals is Down from multiple locations,Closed,Not Violated,-,Uptime Team,08-04-2026 19:05,4d 17h,FALSE
1150477,Alarm,"ALARM: ""flicktv-prod-valkey-cache-ElastiCacheProcessingUnits#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:05,4d 17h,FALSE
1150478,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-95%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:06,4d 17h,FALSE
1150479,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:06,4d 17h,FALSE
1150480,Alarm,"ALARM: ""BDG-Metal-Prod-DB-1b-C.P.U-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,08-04-2026 19:07,4d 17h,FALSE
1150481,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:09,4d 17h,FALSE
1150482,Alarm,"ALARM: ""LuxIndustries-Prod-BotSrv-1b-Disk-D:-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:09,4d 17h,FALSE
1150483,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:09,4d 17h,FALSE
1150484,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 415348423851, VPN Connection: vpn-000792ae10729ba65, Tunnel Outside IP: 43.204.104.115]",Closed,Not Violated,Medium - P3,Uptime Team,08-04-2026 19:10,4d 17h,FALSE
1150485,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-CPU-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:11,4d 17h,FALSE
1150486,Alarm,"ALARM: ""HoiChoi-x-CWM-x-ProdRevAmp-hoichoi-aws-aps1-prod-ecs-hoichoi-th..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:13,4d 17h,FALSE
1150487,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:17,4d 17h,FALSE
1150488,Alarm,"ALARM: ""OPHWC-DEV-QAS-HANA-Pvt-1b-Memory-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,08-04-2026 19:20,4d 17h,FALSE
